Date,Open,High,Low,Avg,Close,Chg,Volume,Vol Chg,Market Cap,MCap Chg
2025-09-24,"$112,028","$113,949","$111,483","$112,697","$113,326",1.16,"$14,614,686,969",-0.308,"$2,258,111,191,341",1.11
2025-09-23,"$112,732","$113,315","$111,632","$112,441","$112,087",-0.571,"$14,659,808,952",-34.15,"$2,233,370,204,772",-0.586
2025-09-22,"$115,309","$115,360","$112,149","$113,894","$112,759",-2.21,"$22,262,374,285",287.25,"$2,246,533,621,719",-2.21
2025-09-21,"$115,743","$115,865","$115,284","$115,549","$115,305",-0.379,"$5,748,861,345",-0.126,"$2,297,249,513,492",-0.374
2025-09-20,"$115,663","$116,150","$115,487","$115,759","$115,738",0.0649,"$5,756,096,127",-52.10,"$2,305,875,396,136",0.0971
2025-09-19,"$117,151","$117,475","$115,193","$116,361","$115,625",-1.30,"$12,016,250,830",-22.64,"$2,303,638,448,176",-1.29
2025-09-18,"$116,465","$117,881","$116,239","$116,932","$117,143",0.583,"$15,533,534,862",-20.19,"$2,333,819,810,657",0.540
2025-09-17,"$116,816","$117,286","$115,064","$116,421","$116,517",-0.256,"$19,462,621,964",42.43,"$2,321,286,881,863",-0.182
2025-09-16,"$115,402","$116,969","$114,968","$116,018","$116,732",1.15,"$13,664,842,440",-10.66,"$2,325,516,603,259",1.18
2025-09-15,"$115,307","$116,678","$114,545","$115,475","$115,372",0.0563,"$15,295,076,505",42.32,"$2,298,369,751,925",0.0324
2025-09-14,"$115,975","$116,175","$115,278","$115,691","$115,337",-0.550,"$10,747,239,499",5.00,"$2,297,624,883,471",-0.541
2025-09-13,"$116,115","$116,316","$115,299","$115,925","$115,968",-0.127,"$10,235,189,624",-40.61,"$2,310,125,055,410",-0.174
2025-09-12,"$115,525","$116,693","$114,842","$115,808","$116,172",0.561,"$17,233,028,427",9.11,"$2,314,147,805,590",0.608
2025-09-11,"$113,967","$115,473","$113,542","$114,614","$115,473",1.32,"$15,794,815,039",-15.76,"$2,300,169,939,730",1.31
2025-09-10,"$111,554","$114,199","$110,993","$112,681","$113,978",2.17,"$18,750,517,558",23.05,"$2,270,339,473,572",2.17
